Time,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in
13:08:40,929.8,921.05,25.5,913.1,921.86,24.5
13:08:41,929,929,25,913.1,921.86,24.5
13:08:42,929,924.61,25.25,913.8,922.56,24.5
13:08:43,927.6,927.6,25,913,926.2,24.25
13:08:44,928.2,919.47,25.5,913.1,926.3,24.25
13:08:45,927.6,918.87,25.5,912.8,917.16,24.75
13:08:46,929,920.26,25.5,913.7,922.46,24.5
13:08:46,929,920.26,25.5,913,921.76,24.5
13:08:47,928.3,919.56,25.5,913.4,926.6,24.25
13:08:48,928.2,923.81,25.25,913.7,922.46,24.5
13:08:49,928.3,919.56,25.5,913.4,926.6,24.25
13:08:50,928.2,923.81,25.25,914,922.77,24.5
13:08:51,929.1,916.05,25.75,914.2,927.42,24.25
13:08:52,929.8,925.4,25.25,914,922.77,24.5
13:08:53,929.3,920.55,25.5,914.2,922.97,24.5
13:08:54,927.7,914.67,25.75,913.7,922.46,24.5
13:08:55,928.3,919.56,25.5,914,918.36,24.75
13:08:56,928.3,928.3,25,914.2,922.97,24.5
13:08:57,929,929,25,913.7,922.46,24.5
13:08:58,929,920.26,25.5,911.9,920.65,24.5
13:08:59,928.9,933.33,24.75,913.5,935.72,23.75
13:09:00,928.9,920.16,25.5,913.4,922.16,24.5
13:09:01,929.7,925.3,25.25,914.2,931.91,24
13:09:02,928.9,920.16,25.5,913.4,922.16,24.5
13:09:03,928.2,928.2,25,914.2,922.97,24.5
13:09:04,927.6,927.6,25,914.2,922.97,24.5
13:09:05,928.2,919.47,25.5,914.3,923.07,24.5
13:09:06,928.3,919.56,25.5,914.2,922.97,24.5
13:09:07,928.3,928.3,25,915.2,919.57,24.75
13:09:08,928.4,924.01,25.25,914.6,927.82,24.25
13:09:09,930.5,921.74,25.5,914.7,923.47,24.5
13:09:10,928.9,924.51,25.25,914.1,922.87,24.5
13:09:11,929,915.95,25.75,914.7,927.92,24.25
13:09:12,929,924.61,25.25,914.2,922.97,24.5
13:09:13,929,920.26,25.5,914.2,927.42,24.25
13:09:14,928.3,915.26,25.75,914.2,922.97,24.5
13:09:15,929,929,25,914.2,922.97,24.5
13:09:16,929.7,920.95,25.5,914.3,918.66,24.75
13:09:17,928.2,919.47,25.5,914.2,922.97,24.5
13:09:18,929.7,920.95,25.5,914.7,923.47,24.5
13:09:19,929.1,924.71,25.25,914.9,928.13,24.25
13:09:20,927.7,927.7,25,914.3,923.07,24.5
13:09:21,929,924.61,25.25,914.2,922.97,24.5
13:09:22,929,924.61,25.25,913.8,927.01,24.25
13:09:23,929.7,929.7,25,914.2,922.97,24.5
13:09:24,929,924.61,25.25,913.4,922.16,24.5
